# mean snow water equivalent computed from snow maps provided 
# by the WSL Institute for Snow and Avalanche Research (SLF)
# Magnusson, J., Gustafsson, D., Hüsler, F., & Jonas, T. (2014).
# Assimilation of point SWE data into a distributed snow cover 
# model comparing two contrasting methods. 
# Water resources research, 50(10), 7816-7835.

1999	275.62865185117926
2000	217.44230812884481
2001	208.6985410552541
2002	105.83170407279944
2003	163.44579101830544
2004	173.24721829276018
2005	103.7301268922999
2006	153.94730063551717
2007	117.67212803243038
2008	160.61704283934716
2009	257.31482380761355
2010	136.78187614804804
2011	108.32956104976458
2012	173.37693980533328
2013	208.53068851212973
2014	174.37495513375418
2015	171.41732998332031
2016	139.68105905453623
2017	103.82036610856576
2018	270.62208897240464
