# mean snow water equivalent computed from snow maps provided 
# by the WSL Institute for Snow and Avalanche Research (SLF)
# Magnusson, J., Gustafsson, D., Hüsler, F., & Jonas, T. (2014).
# Assimilation of point SWE data into a distributed snow cover 
# model comparing two contrasting methods. 
# Water resources research, 50(10), 7816-7835.

1999	266.9122874719088
2000	184.12573491022178
2001	238.3197643730338
2002	92.84623017967611
2003	138.9152080738129
2004	152.53269429723625
2005	100.81808584760256
2006	123.87496569051791
2007	55.1449443658552
2008	179.51326985199418
2009	196.43457973523635
2010	99.25346789688153
2011	63.66976331735743
2012	165.39083250638683
2013	151.60946308299728
2014	138.38103582965607
2015	142.84694803960898
2016	130.35451723919516
2017	107.26584042395963
2018	178.78977260730952
